,Mo Sold,Overall Qual,Kitchen Qual,Fireplaces,TotRms AbvGrd,2nd Flr SF,newer_build,Total Bsmt SF,Garage Cond,BsmtFin SF 2,Enclosed Porch,Garage Qual,off_site,Exter Qual,street,Gr Liv Area,Kitchen AbvGr,Low Qual Fin SF,Open Porch SF,Wood Deck SF,normal,Garage Cars,Lot Area,Misc Val,MS SubClass,1st Flr SF,Bedroom AbvGr,close_to_rail,Bsmt Cond,Id,Garage Yr Blt,Year Built,Year Remod/Add,3Ssn Porch,Bsmt Unf SF,Bsmt Qual,Garage Area,BsmtFin SF 1,Bsmt Exposure,Fireplace Qu,Lot Frontage,Overall Cond,Pool QC,Exter Cond,Heating QC,Mas Vnr Area,Screen Porch,total_bath,Pool Area,Yr Sold
1140,6,8,2,2,8,1142,1,1220.0,2.0,0.0,36,4.0,0,1,0,2362,1,0,0,147,2,2.0,8413,0,60,1220,3,0,1.0,1853,1998.0,1998,1998,0,319.0,3.0,1105.0,901.0,0.0,1.0,106.0,5,0,1,3,0.0,144,3.5,0,2007
1141,7,10,2,1,9,1254,0,1237.0,2.0,0.0,0,4.0,1,2,1,2775,1,0,502,105,0,2.0,13500,0,75,1521,3,0,1.0,1321,1988.0,1893,2000,0,1237.0,1.0,880.0,0.0,-1.0,2.0,75.0,9,0,2,2,0.0,0,3.5,0,2008
1142,4,8,2,2,6,0,0,2014.0,2.0,92.0,0,2.0,0,1,0,2014,1,0,0,462,2,3.0,15676,0,20,2014,2,0,2.0,564,1980.0,1980,1980,255,189.0,2.0,864.0,1733.0,2.0,2.0,69.05520046484602,8,0,1,2,115.0,0,3.0,0,2009
1143,6,7,2,1,9,1306,1,1203.0,2.0,0.0,0,2.0,0,1,0,2520,1,0,114,224,2,3.0,9950,0,60,1214,4,0,1.0,1771,1995.0,1995,1995,0,638.0,2.0,721.0,565.0,-1.0,1.0,82.0,5,0,0,3,290.0,0,2.5,0,2007
1144,4,6,2,2,7,0,0,1208.0,2.0,859.0,186,2.0,0,0,0,1494,1,0,0,296,1,2.0,15410,0,20,1494,3,1,1.0,90,1974.0,1974,2002,0,223.0,1.0,461.0,126.0,2.0,0.0,39.0,6,0,1,3,250.0,0,3.0,0,2010
1145,6,5,2,0,4,0,0,616.0,2.0,0.0,129,2.0,0,0,0,616,1,0,0,0,2,1.0,6000,0,30,616,2,0,1.0,2684,1921.0,1921,1950,0,0.0,1.0,205.0,616.0,-1.0,1.4709800190294957,50.0,7,0,0,2,0.0,0,1.0,0,2006
1146,5,6,2,1,7,676,1,789.0,2.0,0.0,0,2.0,0,0,0,1465,1,0,75,0,2,2.0,8402,0,60,789,3,0,1.0,13,1998.0,1998,1998,0,789.0,2.0,393.0,0.0,-1.0,2.0,63.0,5,0,0,2,0.0,0,2.5,0,2010
1147,10,8,2,1,7,0,1,3206.0,2.0,479.0,0,2.0,0,1,0,1629,1,0,0,0,2,3.0,10655,0,20,1629,3,0,1.0,445,2003.0,2003,2004,0,1603.0,2.0,880.0,1124.0,-1.0,2.0,85.0,5,0,0,3,296.0,0,3.0,0,2009
1148,7,5,2,0,5,0,0,912.0,2.0,0.0,0,2.0,0,0,1,912,1,0,0,0,1,1.0,10150,0,20,912,2,0,1.0,1914,1958.0,1958,1958,0,456.0,1.0,275.0,456.0,-1.0,1.4709800190294957,70.0,5,0,0,3,1.0,0,1.0,0,2007
1149,7,7,2,0,7,0,1,1552.0,2.0,0.0,0,2.0,0,1,0,1552,1,0,20,144,2,3.0,10084,0,20,1552,3,0,1.0,2811,2005.0,2005,2006,0,1528.0,2.0,782.0,24.0,1.0,1.4709800190294957,84.0,5,0,0,3,196.0,0,2.0,0,2006
1150,6,7,2,0,6,0,1,1413.0,2.0,0.0,0,2.0,0,1,0,1430,1,0,33,0,2,2.0,16285,0,20,1430,3,0,1.0,850,2001.0,2001,2002,0,1413.0,2.0,605.0,0.0,-1.0,1.4709800190294957,67.0,5,0,0,3,0.0,0,2.0,0,2009
1151,6,6,2,1,5,729,1,729.0,2.0,0.0,0,2.0,0,0,0,1458,1,0,32,0,2,2.0,3230,0,160,729,2,0,1.0,1844,1999.0,1999,1999,0,310.0,2.0,440.0,419.0,-1.0,0.0,34.0,5,0,0,2,1129.0,0,2.5,0,2007
1152,9,6,2,2,7,0,0,1488.0,2.0,0.0,216,2.0,0,0,0,1488,1,0,0,0,2,2.0,21579,0,20,1488,3,0,1.0,2225,1968.0,1968,1968,0,675.0,2.0,552.0,813.0,-1.0,2.0,69.05520046484602,6,0,0,3,0.0,0,2.5,0,2007
1153,9,7,2,0,6,812,1,770.0,2.0,0.0,0,2.0,0,1,0,1582,1,0,45,0,2,2.0,8320,0,60,770,3,0,1.0,1477,2004.0,2004,2004,0,280.0,2.0,520.0,490.0,-1.0,1.4709800190294957,64.0,5,0,0,3,0.0,0,2.5,0,2008
1154,11,4,2,0,5,0,0,864.0,2.0,239.0,0,2.0,0,0,0,864,1,0,0,96,2,2.0,6960,500,20,864,3,0,1.0,399,1989.0,1970,1970,0,250.0,1.0,660.0,375.0,-1.0,1.4709800190294957,60.0,6,0,0,1,0.0,0,1.0,0,2009
1155,7,5,2,1,7,1104,1,732.0,2.0,0.0,0,2.0,0,1,0,1838,1,0,40,100,1,2.0,21930,0,60,734,4,1,2.0,2431,2005.0,2005,2005,0,732.0,2.0,372.0,0.0,1.0,2.0,60.0,5,0,0,3,0.0,0,2.5,0,2006
1156,10,5,2,1,5,0,1,816.0,2.0,0.0,0,2.0,0,1,0,816,1,0,0,0,2,1.0,6600,0,20,816,3,0,1.0,1605,1982.0,1982,2008,0,175.0,1.0,264.0,641.0,-1.0,4.0,60.0,9,0,1,3,0.0,0,1.5,0,2008
1157,4,4,2,0,9,441,0,0.0,2.0,0.0,185,2.0,0,0,0,1529,1,0,0,92,2,1.0,8405,0,50,1088,4,0,1.0100200400801602,897,1945.0,1945,1950,0,0.0,1.5861723446893787,240.0,0.0,-0.32363271450075265,1.4709800190294957,50.0,3,0,0,1,0.0,0,2.0,0,2009
1158,6,9,3,2,7,0,1,2271.0,2.0,0.0,70,4.0,0,1,0,2276,1,0,0,0,2,3.0,11778,0,20,2276,3,0,1.0,1426,2008.0,2008,2008,0,186.0,2.0,1348.0,2085.0,2.0,2.0,91.0,5,0,0,3,554.0,255,3.0,0,2008
1159,11,5,2,0,6,0,0,961.0,-1.0,0.0,0,-1.0,0,0,0,1077,1,0,0,0,2,1.0,8967,0,30,1077,2,0,-1.0,2240,1920.0,1920,1950,0,961.0,0.0,338.0,0.0,-1.0,1.4709800190294957,60.0,2,0,-1,2,0.0,0,1.0,0,2007
1160,11,8,3,1,8,551,1,1582.0,2.0,0.0,0,2.0,0,1,0,2161,1,0,120,178,2,3.0,10562,0,60,1610,3,0,1.0,1706,2007.0,2007,2007,0,294.0,3.0,789.0,1288.0,-1.0,2.0,86.0,5,0,0,3,300.0,0,2.5,0,2007
1161,7,7,2,1,4,0,1,1409.0,2.0,0.0,0,2.0,0,1,0,1409,1,0,144,0,2,2.0,12864,0,20,1409,1,0,1.0,2252,2002.0,2002,2002,0,17.0,2.0,576.0,1392.0,-1.0,2.0,44.0,5,0,0,3,0.0,145,2.5,0,2007
1162,6,5,2,0,6,0,1,1114.0,2.0,0.0,0,2.0,0,0,0,1114,1,0,102,0,1,2.0,13695,0,20,1114,3,1,1.0,1136,2004.0,2004,2004,0,468.0,1.0,576.0,646.0,-1.0,1.4709800190294957,66.0,5,0,0,3,0.0,0,2.5,0,2008
1163,6,5,2,0,6,0,0,1073.0,2.0,0.0,0,2.0,0,0,0,1073,1,0,0,0,2,2.0,10289,0,20,1073,3,0,1.0,1877,1965.0,1965,1965,0,237.0,1.0,515.0,836.0,-1.0,1.4709800190294957,79.0,7,0,0,1,168.0,0,2.5,0,2007
1164,4,10,3,2,10,0,1,3094.0,2.0,539.0,0,2.0,0,2,0,2402,1,0,72,0,2,3.0,15431,0,20,2402,2,0,1.0,424,2008.0,2008,2008,0,788.0,3.0,672.0,1767.0,2.0,2.0,105.0,5,0,0,3,200.0,170,3.0,0,2009
1165,6,6,2,0,6,0,1,1232.0,2.0,0.0,0,2.0,0,0,0,1232,1,0,0,0,2,2.0,11120,0,20,1232,3,0,1.0,1182,1984.0,1984,1984,0,572.0,2.0,516.0,660.0,-1.0,1.4709800190294957,69.05520046484602,6,0,0,1,0.0,0,2.0,0,2008
1166,4,6,2,0,8,0,1,1344.0,2.0,1083.0,0,2.0,0,1,0,1440,2,0,0,288,2,4.0,9069,0,90,1440,2,0,1.0,2750,1993.0,1993,1993,0,0.0,2.0,920.0,261.0,1.0,1.4709800190294957,73.0,8,0,1,2,0.0,0,4.0,0,2006
1167,7,6,2,1,6,0,0,1488.0,2.0,0.0,180,2.0,0,0,0,1488,1,0,0,0,2,2.0,47280,0,20,1488,3,0,1.0,1016,1950.0,1950,1950,0,1488.0,1.0,738.0,0.0,-1.0,1.0,69.05520046484602,5,0,0,2,44.0,0,2.5,0,2008
1168,7,7,2,1,8,702,1,783.0,2.0,0.0,0,2.0,0,1,0,1509,1,0,75,0,2,2.0,7875,0,60,807,3,0,1.0,2436,2003.0,2003,2003,0,783.0,2.0,393.0,0.0,-1.0,2.0,63.0,5,0,0,3,0.0,0,2.5,0,2006
1169,7,5,2,0,6,0,1,845.0,2.0,0.0,0,2.0,0,0,0,845,1,0,0,0,2,1.0,6600,0,20,845,3,0,1.0,1607,1982.0,1982,2005,0,207.0,1.0,264.0,638.0,-1.0,1.4709800190294957,60.0,6,0,0,2,0.0,0,1.0,0,2008
1170,10,10,2,1,10,1519,1,1410.0,2.0,0.0,37,2.0,0,2,0,2945,1,0,0,192,2,3.0,13682,0,60,1426,3,0,1.0,2337,2006.0,2006,2006,0,1410.0,3.0,641.0,0.0,2.0,2.0,66.0,5,0,0,3,1031.0,0,3.5,0,2006
1171,12,6,2,1,6,0,0,1099.0,2.0,0.0,0,2.0,0,0,0,1431,1,0,110,64,2,1.0,9150,0,80,1431,3,0,1.0,1233,1962.0,1962,1962,0,728.0,2.0,296.0,371.0,2.0,2.0,101.0,5,0,0,2,305.0,0,1.5,0,2008
1172,7,5,2,0,5,0,0,892.0,2.0,0.0,0,2.0,0,0,0,892,1,0,0,0,2,1.0,7150,0,20,892,3,0,1.0,419,1967.0,1967,1967,0,460.0,1.0,288.0,432.0,-1.0,1.4709800190294957,65.0,5,0,0,1,60.0,0,1.0,0,2009
1173,8,7,2,2,5,0,0,1329.0,2.0,0.0,203,2.0,0,0,0,1329,1,0,0,0,2,2.0,12285,0,20,1329,3,0,1.0,633,1960.0,1960,1960,0,785.0,1.0,441.0,544.0,-1.0,2.0,69.05520046484602,6,0,0,2,128.0,0,1.5,0,2009
1174,7,5,2,1,6,0,0,1763.0,2.0,1085.0,0,2.0,0,0,0,1779,1,0,418,0,2,2.0,17920,0,20,1779,3,0,1.0,2722,1955.0,1955,1974,0,372.0,1.0,454.0,306.0,0.0,2.0,102.0,4,0,0,1,0.0,312,2.5,0,2006
1175,6,7,2,1,7,0,1,1373.0,2.0,0.0,0,2.0,0,1,0,1555,1,0,20,143,2,3.0,3684,0,120,1555,2,0,1.0,469,2007.0,2007,2007,0,1373.0,2.0,660.0,0.0,-1.0,1.0,53.0,5,0,0,3,130.0,0,2.0,0,2009
1176,8,6,2,1,6,448,0,768.0,2.0,0.0,0,2.0,0,0,0,1236,1,0,0,0,2,1.0,7006,0,50,788,3,0,1.0,1365,1985.0,1925,1950,0,647.0,1.0,384.0,121.0,-1.0,2.0,62.0,6,0,0,1,0.0,0,3.0,0,2008
1177,5,7,2,1,7,778,1,831.0,2.0,0.0,0,2.0,0,0,0,1651,1,0,103,0,2,2.0,8390,0,60,873,3,0,1.0,1098,1999.0,1999,1999,0,831.0,2.0,450.0,0.0,-1.0,1.0,77.0,5,0,0,3,0.0,0,2.5,0,2008
1178,12,5,2,0,4,0,0,190.0,2.0,0.0,80,2.0,0,0,1,886,1,0,20,144,1,1.0,5784,0,30,886,2,0,1.0,711,1938.0,1938,1996,0,190.0,0.0,273.0,0.0,-1.0,1.4709800190294957,50.0,8,0,0,2,0.0,0,1.0,0,2009
1179,5,6,2,0,7,0,1,1682.0,2.0,0.0,0,2.0,0,1,0,1700,1,0,23,192,2,2.0,9135,0,20,1700,3,0,1.0,2808,2003.0,2003,2003,0,1342.0,2.0,544.0,340.0,1.0,1.4709800190294957,70.0,5,0,0,3,120.0,0,3.0,0,2006
1180,1,6,2,1,7,678,0,1040.0,2.0,0.0,0,2.0,0,0,1,1846,1,0,0,0,1,1.0,10496,0,50,1168,3,0,1.0,1959,1949.0,1949,1950,0,844.0,1.0,315.0,196.0,0.0,2.0,78.0,6,0,0,3,320.0,0,2.0,0,2007
1181,7,5,2,1,8,668,0,1052.0,2.0,441.0,0,2.0,0,1,0,1920,1,0,0,0,2,2.0,13650,0,50,1252,4,0,1.0,2720,1958.0,1958,1958,0,554.0,1.0,451.0,57.0,-1.0,2.0,69.05520046484602,5,0,1,3,0.0,0,3.0,0,2006
1182,6,4,2,0,4,0,0,1088.0,2.0,841.0,0,2.0,0,0,0,1088,1,0,0,0,2,2.0,8308,0,20,1088,2,0,1.0,2170,2002.0,1963,1963,0,115.0,1.0,520.0,132.0,-1.0,1.4709800190294957,67.0,6,0,1,1,20.0,0,1.0,0,2007
1183,5,4,2,1,6,0,0,1040.0,2.0,0.0,84,2.0,0,0,0,1362,1,0,0,0,2,3.0,9450,0,20,1362,3,0,1.0,603,1982.0,1957,1957,0,265.0,1.0,768.0,775.0,-1.0,2.0,69.05520046484602,5,0,0,1,160.0,0,2.0,0,2009
1184,3,6,2,1,6,0,1,1314.0,2.0,0.0,0,2.0,0,1,0,1314,1,0,22,0,2,2.0,9317,0,20,1314,3,0,1.0,2113,2006.0,2006,2006,0,1290.0,2.0,440.0,24.0,-1.0,2.0,78.0,5,0,0,2,0.0,0,2.0,0,2007
1185,6,6,2,0,6,0,1,1278.0,2.0,0.0,0,2.0,0,0,0,1294,1,0,51,112,2,2.0,7153,0,20,1294,3,0,1.0,1146,1991.0,1991,1991,0,78.0,2.0,496.0,1200.0,-1.0,1.4709800190294957,69.05520046484602,5,0,0,2,88.0,0,3.0,0,2008
1186,1,7,2,0,6,0,1,1274.0,2.0,0.0,0,2.0,0,1,0,1274,1,0,98,264,2,2.0,8814,0,20,1274,3,0,1.0,2105,2005.0,2005,2007,0,349.0,2.0,508.0,925.0,-1.0,1.4709800190294957,68.0,5,0,0,3,80.0,0,3.0,0,2007
1187,6,7,2,0,7,0,1,1689.0,2.0,0.0,0,2.0,0,1,0,1689,1,0,56,0,2,3.0,9849,0,20,1689,3,0,1.0,1786,2007.0,2007,2007,0,1689.0,2.0,954.0,0.0,1.0,1.4709800190294957,83.0,6,0,0,3,0.0,0,2.0,0,2007
1188,1,9,3,0,7,0,1,1641.0,2.0,0.0,0,2.0,0,2,0,1641,1,0,95,0,2,3.0,14463,0,20,1641,3,0,1.0,961,2008.0,2008,2008,0,526.0,3.0,885.0,1115.0,2.0,1.4709800190294957,79.0,5,0,0,3,406.0,0,3.0,0,2009
1189,1,7,2,1,5,462,0,570.0,2.0,0.0,0,2.0,0,0,0,1079,1,0,0,135,2,1.0,5190,0,50,617,2,0,1.0,1405,1948.0,1948,1950,0,570.0,1.0,249.0,0.0,-1.0,2.0,50.0,5,0,0,1,0.0,0,1.0,0,2008
1190,6,5,0,0,5,0,0,984.0,2.0,0.0,0,2.0,0,0,0,984,1,0,0,0,2,1.0,9750,0,20,984,2,0,1.0,1324,1959.0,1959,1959,0,784.0,1.0,308.0,200.0,-1.0,1.4709800190294957,65.0,6,0,0,2,164.0,0,2.0,0,2008
1191,7,4,0,0,5,0,0,960.0,2.0,0.0,168,2.0,0,0,0,960,1,0,0,0,2,1.0,6000,0,30,960,2,0,1.0,1986,1997.0,1920,1950,0,710.0,1.0,308.0,250.0,-1.0,1.4709800190294957,50.0,4,0,0,2,0.0,0,1.0,0,2007
1192,6,5,0,0,4,0,0,540.0,2.0,0.0,0,2.0,0,-1,0,1044,1,0,0,0,2,2.0,8712,54,20,1044,2,0,1.0,307,1952.0,1952,1952,0,540.0,1.0,504.0,0.0,1.0,1.4709800190294957,66.0,5,0,0,1,0.0,0,1.0,0,2010
1193,6,5,2,1,7,606,0,1027.0,2.0,0.0,126,2.0,0,0,1,1633,1,0,100,0,1,1.0,11851,0,50,1027,3,0,1.0,180,1948.0,1948,2009,0,247.0,1.0,240.0,780.0,-1.0,2.0,69.0,7,0,1,3,0.0,0,1.0,0,2010
1194,7,6,2,1,5,0,1,1112.0,2.0,40.0,0,2.0,0,0,0,1137,1,0,0,125,2,2.0,13811,0,20,1137,2,0,2.0,2896,1987.0,1987,1987,0,92.0,2.0,551.0,980.0,-1.0,1.0,54.0,6,0,0,2,72.0,0,3.0,0,2006
1195,6,6,2,0,6,0,0,1380.0,2.0,0.0,0,2.0,0,0,0,1380,1,0,0,0,2,1.0,10143,0,20,1380,3,0,1.0,668,1963.0,1963,1963,0,996.0,1.0,364.0,384.0,-1.0,1.4709800190294957,83.0,7,0,0,0,295.0,216,1.5,0,2009
1196,3,6,2,1,6,0,1,1256.0,2.0,60.0,0,2.0,0,1,0,1256,1,0,0,282,2,2.0,18265,0,20,1256,3,0,2.0,1582,1986.0,1986,1986,0,276.0,2.0,578.0,920.0,1.0,0.0,93.0,5,0,1,3,228.0,0,2.0,0,2008
1197,8,5,2,1,6,0,0,1142.0,2.0,0.0,0,2.0,0,0,0,1142,1,0,90,536,2,2.0,4224,0,120,1142,3,0,1.0,2285,1976.0,1976,1976,0,268.0,2.0,528.0,874.0,-1.0,-1.0,44.0,5,0,0,1,0.0,0,2.5,0,2007
1198,6,6,2,1,7,0,0,1202.0,2.0,0.0,39,2.0,0,0,0,2158,1,0,29,0,2,2.0,12615,0,20,2158,4,0,2.0,2079,1950.0,1950,2001,0,725.0,1.0,576.0,477.0,1.0,2.0,84.0,7,0,0,1,0.0,0,3.0,0,2007
1199,11,8,2,1,9,0,1,1616.0,2.0,0.0,0,2.0,0,1,0,1629,1,0,252,0,2,3.0,14536,0,20,1629,3,0,1.0,2272,2002.0,2002,2003,0,316.0,2.0,808.0,1300.0,1.0,2.0,85.0,5,0,0,3,236.0,0,3.0,0,2007
1200,6,6,2,0,5,0,1,1084.0,2.0,0.0,158,2.0,0,0,0,1080,1,0,0,120,2,2.0,9187,0,20,1080,3,0,1.0,2250,1983.0,1983,1983,0,748.0,1.0,484.0,336.0,-1.0,1.4709800190294957,71.0,5,0,1,1,0.0,0,1.5,0,2007
1201,4,7,2,1,9,1274,1,1347.0,2.0,0.0,144,2.0,0,1,0,2646,1,0,60,340,2,3.0,9900,0,60,1372,4,0,1.0,502,1993.0,1993,1993,0,360.0,2.0,656.0,987.0,2.0,1.0,90.0,5,0,0,3,256.0,0,3.5,0,2009
1202,5,7,2,1,7,753,1,738.0,2.0,0.0,0,2.0,0,1,0,1491,1,0,30,100,2,2.0,8333,0,60,738,3,0,1.0,2166,2006.0,2006,2006,0,738.0,2.0,484.0,0.0,-1.0,2.0,64.0,5,0,0,2,0.0,0,2.5,0,2007
1203,3,6,2,1,7,770,1,392.0,2.0,0.0,0,2.0,0,0,0,1694,1,0,64,256,2,2.0,10147,0,80,924,3,0,1.0,1622,1994.0,1994,1994,0,206.0,2.0,398.0,186.0,-1.0,1.0,69.05520046484602,5,0,0,2,32.0,0,2.5,0,2007
1204,9,5,2,0,5,396,0,684.0,1.9566339700567887,0.0,30,1.9385647909137842,0,0,0,1080,1,0,165,0,2,0.0,5914,0,50,684,3,0,1.0,1299,1978.7077955601446,1890,1996,0,684.0,0.0,0.0,0.0,-1.0,1.4709800190294957,44.0,9,0,0,2,0.0,0,1.0,0,2008
1205,7,6,2,1,7,718,1,704.0,2.0,0.0,0,2.0,0,1,0,1422,1,0,28,36,2,2.0,11646,0,60,704,3,0,1.0,832,2005.0,2005,2006,0,704.0,2.0,440.0,0.0,1.0,2.0,79.0,5,0,0,3,0.0,0,2.5,0,2009
1206,8,7,2,1,5,0,1,1293.0,2.0,0.0,0,2.0,0,1,0,1301,1,0,121,216,2,2.0,7200,0,20,1301,2,0,2.0,2470,2006.0,2006,2006,0,1293.0,2.0,572.0,0.0,-1.0,2.0,60.0,5,0,0,3,0.0,0,3.0,0,2006
1207,11,7,2,1,7,857,1,791.0,2.0,0.0,0,2.0,0,0,0,2093,1,0,63,364,2,2.0,20544,0,60,1236,3,0,1.0,1017,1986.0,1986,1991,0,791.0,2.0,542.0,0.0,-1.0,1.0,46.0,6,0,1,2,123.0,0,2.5,0,2008
1208,3,5,2,0,6,0,0,1073.0,2.0,0.0,0,2.0,0,0,0,1073,1,0,90,0,2,1.0,9981,0,20,1073,3,0,1.0,1384,1967.0,1967,1967,0,852.0,1.0,270.0,221.0,0.0,1.4709800190294957,69.05520046484602,5,0,0,2,340.0,0,1.0,0,2008
1209,4,7,2,1,7,0,1,1494.0,2.0,0.0,0,2.0,0,1,0,1506,1,0,35,192,2,2.0,8251,0,20,1506,3,0,2.0,1790,2005.0,2005,2006,0,716.0,2.0,672.0,778.0,1.0,2.0,70.0,5,0,0,3,143.0,0,3.0,0,2007
1210,4,7,2,0,7,0,0,1334.0,2.0,68.0,35,2.0,0,0,0,1334,1,0,20,0,1,2.0,10140,0,20,1334,3,1,1.0,2530,1967.0,1967,1967,0,713.0,1.0,477.0,553.0,-1.0,1.4709800190294957,78.0,6,0,0,2,264.0,264,3.0,0,2006
1211,11,7,2,0,5,0,1,0.0,2.0,0.0,0,2.0,0,1,0,1295,1,0,0,0,2,1.0,8239,0,120,1295,2,0,1.0100200400801602,2893,1986.0,1986,1986,0,0.0,1.5861723446893787,312.0,0.0,-0.32363271450075265,1.4709800190294957,69.05520046484602,5,0,0,2,0.0,0,2.0,0,2006
1212,9,7,2,1,6,672,0,672.0,2.0,0.0,70,2.0,0,0,1,1344,1,0,0,0,1,2.0,5700,0,70,672,3,0,1.0,2027,1979.0,1929,1990,0,336.0,1.0,456.0,336.0,-1.0,2.0,69.05520046484602,6,0,0,2,0.0,0,2.5,0,2007
1213,9,5,2,0,4,0,0,732.0,2.0,102.0,0,2.0,0,0,0,732,1,0,68,0,2,1.0,7200,0,20,732,2,0,2.0,683,1952.0,1952,1952,0,0.0,1.0,240.0,630.0,-1.0,1.4709800190294957,60.0,7,0,1,1,0.0,0,2.0,0,2009
1214,6,8,2,1,6,0,1,1468.0,2.0,0.0,0,2.0,0,1,0,1468,1,0,142,192,2,3.0,9178,0,20,1468,3,0,1.0,823,2008.0,2008,2008,0,1468.0,2.0,904.0,0.0,1.0,2.0,71.0,5,0,0,3,0.0,0,2.0,0,2009
1215,7,6,2,1,4,0,0,1069.0,2.0,156.0,0,2.0,0,0,0,1069,1,0,55,0,2,2.0,4043,0,120,1069,2,0,1.0,2374,1975.0,1975,1975,0,186.0,2.0,440.0,727.0,-1.0,-1.0,53.0,5,0,0,2,0.0,225,2.5,0,2006
1216,6,5,2,0,6,0,0,1040.0,2.0,0.0,0,2.0,0,0,0,1040,1,0,100,0,2,2.0,4224,0,120,1040,3,0,1.0,1594,1975.0,1975,1975,0,271.0,2.0,499.0,769.0,-1.0,1.4709800190294957,69.05520046484602,6,0,0,2,0.0,0,1.0,0,2008
1217,3,5,2,0,6,0,0,925.0,2.0,0.0,0,2.0,0,0,0,999,1,0,176,40,2,1.0,11235,0,190,999,3,0,1.0,2049,1963.0,1963,1963,0,0.0,2.0,308.0,925.0,1.0,1.4709800190294957,75.0,5,0,0,1,0.0,0,2.0,0,2007
1218,12,7,2,0,6,0,1,1349.0,2.0,0.0,0,2.0,0,0,0,1349,1,0,55,120,2,2.0,8450,0,20,1349,3,0,1.0,1813,2000.0,2000,2001,0,1349.0,2.0,539.0,0.0,-1.0,1.4709800190294957,65.0,5,0,0,3,108.0,0,2.0,0,2007
1219,5,7,2,0,5,0,1,1424.0,2.0,0.0,0,2.0,0,0,0,1442,1,0,34,0,2,2.0,11851,0,20,1442,3,0,1.0,365,1990.0,1990,1990,508,1424.0,2.0,500.0,0.0,-1.0,1.4709800190294957,99.0,5,0,0,3,0.0,0,2.0,0,2009
1220,6,4,2,0,4,0,0,747.0,2.0,0.0,0,2.0,0,0,1,747,1,0,0,0,1,1.0,4608,0,30,747,2,0,1.0,176,1945.0,1945,1950,0,747.0,1.0,220.0,0.0,-1.0,1.4709800190294957,47.0,6,0,1,1,0.0,0,1.0,0,2010
1221,5,8,3,1,7,0,1,1573.0,2.0,0.0,0,2.0,0,1,0,1578,1,0,36,0,2,3.0,9262,0,20,1578,3,0,1.0,510,2008.0,2008,2009,0,1573.0,2.0,840.0,0.0,-1.0,2.0,78.0,5,0,0,3,194.0,0,2.0,0,2009
1222,12,5,2,0,4,0,0,0.0,2.0,0.0,0,2.0,0,0,0,882,1,0,45,0,2,1.0,12702,0,20,882,2,0,1.0100200400801602,1326,1956.0,1956,1956,0,0.0,1.5861723446893787,308.0,0.0,-0.32363271450075265,1.4709800190294957,70.0,5,0,0,2,0.0,0,1.0,0,2008
1223,5,7,2,1,5,0,1,1368.0,2.0,0.0,0,2.0,0,1,0,1511,1,0,30,130,2,2.0,2938,0,120,1511,2,0,1.0,2423,2002.0,2002,2002,0,330.0,2.0,398.0,1038.0,1.0,1.0,69.05520046484602,5,0,0,3,40.0,0,3.0,0,2006
1224,3,6,2,1,6,0,0,1302.0,2.0,0.0,246,2.0,0,0,0,1128,1,0,108,0,2,2.0,18160,0,20,1128,3,0,1.0,1631,1964.0,1964,1964,0,752.0,1.0,480.0,550.0,1.0,1.0,160.0,6,0,0,0,138.0,0,2.0,0,2007
1225,4,7,2,1,6,0,0,1312.0,2.0,0.0,144,2.0,0,0,0,1312,1,0,304,0,2,2.0,11355,6500,20,1312,3,0,1.0,1263,1958.0,1958,2001,0,675.0,1.0,495.0,637.0,-1.0,2.0,76.0,7,0,0,3,125.0,0,1.5,0,2008
1226,12,5,2,0,6,672,0,630.0,2.0,0.0,0,2.0,0,0,0,1302,1,0,0,0,2,1.0,1680,0,160,630,3,0,1.0,1046,1972.0,1972,1972,0,280.0,1.0,264.0,350.0,-1.0,1.4709800190294957,21.0,5,0,0,1,356.0,0,2.5,0,2008
1227,6,9,3,2,10,0,1,2846.0,2.0,0.0,0,2.0,0,2,0,2696,1,0,150,220,2,3.0,14300,0,20,2696,3,0,1.0,47,2003.0,2003,2004,0,1473.0,3.0,958.0,1373.0,2.0,2.0,110.0,5,0,0,3,1095.0,0,3.5,0,2010
1228,3,7,2,1,6,728,1,628.0,2.0,0.0,0,2.0,0,1,0,1356,1,0,24,100,2,2.0,10616,0,60,628,3,0,1.0,1424,2007.0,2007,2007,0,628.0,2.0,484.0,0.0,-1.0,2.0,65.0,5,0,0,3,0.0,0,2.5,0,2008
1229,7,9,3,1,10,1054,1,1104.0,2.0,0.0,0,2.0,0,2,0,2184,1,0,102,0,2,3.0,11308,0,60,1130,3,0,1.0,429,2008.0,2008,2008,0,168.0,3.0,836.0,936.0,1.0,2.0,96.0,5,0,0,3,154.0,0,3.5,0,2009
1230,9,7,2,1,8,866,0,803.0,2.0,0.0,0,2.0,0,0,0,1964,1,0,69,0,2,2.0,10480,0,60,1098,4,0,1.0,1031,1976.0,1976,1976,0,400.0,1.0,483.0,403.0,-1.0,2.0,80.0,6,0,0,1,660.0,0,2.5,0,2008
1231,8,8,2,1,4,0,1,1312.0,2.0,0.0,140,2.0,0,1,0,1321,1,0,64,0,2,2.0,5118,0,120,1321,1,0,1.0,1635,1990.0,1990,1990,0,386.0,2.0,484.0,926.0,2.0,1.0,35.0,5,0,0,2,0.0,0,2.0,0,2007
