,Mo Sold,Overall Qual,Kitchen Qual,Fireplaces,TotRms AbvGrd,2nd Flr SF,newer_build,Total Bsmt SF,Garage Cond,BsmtFin SF 2,Enclosed Porch,Garage Qual,off_site,Exter Qual,street,Gr Liv Area,Kitchen AbvGr,Low Qual Fin SF,Open Porch SF,Wood Deck SF,normal,Garage Cars,Lot Area,Misc Val,MS SubClass,1st Flr SF,Bedroom AbvGr,close_to_rail,Bsmt Cond,Id,Garage Yr Blt,Year Built,Year Remod/Add,3Ssn Porch,Bsmt Unf SF,Bsmt Qual,Garage Area,BsmtFin SF 1,Bsmt Exposure,Fireplace Qu,Lot Frontage,Overall Cond,Pool QC,Exter Cond,Heating QC,Mas Vnr Area,Screen Porch,total_bath,Pool Area,Yr Sold,Gr Liv Area^2,Lot Area^2,Overall Qual^2,Year Built^2,Year Remod/Add^2,BsmtFin SF 1^2,Lot Frontage^2,interact 1
911,6,4,2,0,4,0,1,845.0,2.0,0.0,0,2.0,0,0,0,845,1,0,0,0,2,2.0,7599,0,20,845,2,0,1.0,2300,1987.0,1982,2006,0,280.0,1.0,360.0,565.0,-1.0,1.4709800190294957,69.0,6,0,0,1,0.0,0,2.0,0,2007,714025,57744801,16,3928324,4024036,319225.0,4761.0,7599
912,10,7,3,0,5,596,0,952.0,2.0,0.0,0,2.0,0,1,0,1548,1,0,0,74,2,2.0,7264,0,50,952,3,0,1.0,731,1978.0,1925,2007,0,952.0,1.0,672.0,0.0,-1.0,1.4709800190294957,55.0,7,0,1,2,0.0,144,2.5,0,2009,2396304,52765696,49,3705625,4028049,0.0,3025.0,0
913,3,6,2,2,9,0,0,2035.0,2.0,0.0,200,2.0,0,1,0,2515,2,0,0,0,2,2.0,32668,0,20,2515,4,0,1.0,2230,1975.0,1957,1975,0,816.0,1.0,484.0,1219.0,-1.0,1.0,69.05520046484602,3,0,0,1,99.69590931493346,0,4.0,0,2007,6325225,1067198224,36,3829849,3900625,1485961.0,4768.620711240071,0
914,6,8,2,1,7,0,1,1694.0,2.0,0.0,0,2.0,0,1,0,1694,1,0,112,0,2,3.0,11825,0,20,1694,3,0,1.0,1688,2006.0,2006,2007,0,1694.0,3.0,856.0,0.0,0.0,2.0,91.0,5,0,0,3,302.0,0,2.0,0,2007,2869636,139830625,64,4024036,4028049,0.0,8281.0,11825
915,1,8,2,1,7,0,1,1578.0,2.0,0.0,0,2.0,0,1,0,1602,1,0,48,0,2,3.0,10200,0,20,1602,3,0,1.0,880,2007.0,2007,2007,0,100.0,2.0,810.0,1478.0,1.0,2.0,85.0,5,0,0,3,180.0,195,3.0,0,2009,2566404,104040000,64,4028049,4028049,2184484.0,7225.0,10200
916,7,9,3,1,6,0,1,1684.0,2.0,0.0,0,2.0,0,2,0,1684,1,0,72,495,2,2.0,8849,0,120,1684,2,0,1.0,1074,2005.0,2005,2005,0,1656.0,3.0,564.0,28.0,-1.0,4.0,63.0,5,0,0,3,616.0,0,2.0,0,2008,2835856,78304801,81,4020025,4020025,784.0,3969.0,8849
917,7,6,2,1,7,765,0,918.0,2.0,500.0,0,2.0,0,0,0,1683,1,0,0,243,2,2.0,11184,0,60,918,3,0,1.0,771,1978.0,1978,1978,0,192.0,1.0,440.0,226.0,-1.0,1.0,70.0,5,0,0,2,92.0,0,2.5,0,2009,2832489,125081856,36,3912484,3912484,51076.0,4900.0,0
918,9,5,2,0,7,561,0,1088.0,2.0,0.0,244,2.0,0,0,0,1869,1,120,0,48,2,2.0,8820,0,50,1188,2,0,1.0,724,1963.0,1890,1996,0,0.0,1.0,456.0,1088.0,-1.0,1.4709800190294957,98.0,6,0,0,1,0.0,0,1.0,0,2009,3493161,77792400,25,3572100,3984016,1183744.0,9604.0,0
919,9,6,2,1,6,0,0,1022.0,2.0,0.0,0,0.0,0,0,0,1432,1,0,61,266,2,1.0,6615,0,30,1432,3,0,1.0,730,1923.0,1923,1950,0,1022.0,1.0,216.0,0.0,-1.0,2.0,69.05520046484602,6,0,0,1,0.0,0,1.0,0,2009,2050624,43758225,36,3697929,3802500,0.0,4768.620711240071,0
920,5,7,2,0,6,0,1,1414.0,2.0,0.0,0,2.0,0,1,0,1414,1,0,105,132,2,2.0,8773,0,20,1414,3,0,1.0,273,2004.0,2004,2004,0,1390.0,2.0,494.0,24.0,1.0,1.4709800190294957,65.0,5,0,0,3,98.0,0,2.0,0,2010,1999396,76965529,49,4016016,4016016,576.0,4225.0,8773
921,6,8,2,1,5,0,1,1348.0,2.0,0.0,0,2.0,0,1,0,1358,1,0,166,68,2,2.0,11088,0,20,1358,1,0,1.0,2793,2002.0,2002,2002,0,476.0,2.0,418.0,872.0,-1.0,1.0,69.05520046484602,5,0,0,3,0.0,0,2.5,0,2006,1844164,122943744,64,4008004,4008004,760384.0,4768.620711240071,11088
922,6,8,2,0,7,0,1,1496.0,2.0,0.0,0,2.0,0,1,0,1496,1,0,130,168,2,2.0,9158,0,20,1496,3,0,1.0,1789,2007.0,2007,2007,0,1496.0,2.0,474.0,0.0,1.0,1.4709800190294957,76.0,5,0,0,3,140.0,0,2.0,0,2007,2238016,83868964,64,4028049,4028049,0.0,5776.0,9158
923,11,6,2,1,4,0,0,932.0,2.0,0.0,214,2.0,0,0,0,932,1,0,0,0,2,1.0,8280,0,20,932,2,0,1.0,1900,1950.0,1950,1950,0,932.0,1.0,306.0,0.0,-1.0,2.0,57.0,5,0,0,3,0.0,0,1.0,0,2007,868624,68558400,36,3802500,3802500,0.0,3249.0,0
924,6,3,2,0,6,0,0,0.0,2.0,0.0,0,2.0,0,0,0,1040,2,0,0,0,2,2.0,8544,0,90,1040,2,0,1.0100200400801602,677,1987.0,1950,1950,0,0.0,1.5861723446893787,400.0,0.0,-0.32363271450075265,1.4709800190294957,60.0,4,0,0,0,0.0,0,2.0,0,2009,1081600,72999936,9,3802500,3802500,0.0,3600.0,0
925,8,5,2,0,5,0,0,1072.0,2.0,0.0,105,0.0,0,0,0,1072,1,0,0,0,2,5.0,8635,0,30,1072,2,0,1.0,747,1982.0,1925,1950,0,938.0,1.0,1184.0,134.0,-1.0,1.4709800190294957,50.0,5,0,-1,1,0.0,0,2.0,0,2009,1149184,74563225,25,3705625,3802500,17956.0,2500.0,0
926,4,4,2,0,5,0,0,864.0,2.0,0.0,0,2.0,0,0,0,864,1,0,0,216,2,2.0,12735,0,20,864,3,0,1.0,1038,1980.0,1972,1972,0,264.0,1.0,576.0,600.0,-1.0,1.4709800190294957,69.05520046484602,5,0,0,1,0.0,0,1.0,0,2008,746496,162180225,16,3888784,3888784,360000.0,4768.620711240071,0
927,6,8,2,1,8,1288,1,969.0,2.0,0.0,0,2.0,0,1,0,2285,1,0,56,0,2,3.0,11000,0,60,997,4,0,1.0,1763,2000.0,2000,2000,0,969.0,2.0,648.0,0.0,-1.0,1.0,69.05520046484602,5,0,0,3,72.0,0,2.5,0,2007,5221225,121000000,64,4000000,4000000,0.0,4768.620711240071,11000
928,5,5,2,0,6,0,0,1117.0,2.0,0.0,0,2.0,1,0,0,1117,1,0,0,0,1,1.0,7590,0,20,1117,3,0,1.0,1283,1963.0,1963,1963,0,1117.0,1.0,264.0,0.0,-1.0,1.4709800190294957,69.0,5,0,0,3,0.0,0,1.0,0,2008,1247689,57608100,25,3853369,3853369,0.0,4761.0,0
929,4,6,2,0,4,0,1,848.0,2.0,0.0,0,2.0,0,1,0,848,1,0,0,140,2,2.0,4435,0,120,848,1,0,1.0,2803,2003.0,2003,2003,0,131.0,2.0,420.0,717.0,1.0,1.4709800190294957,37.0,5,0,0,3,170.0,0,2.0,0,2006,719104,19669225,36,4012009,4012009,514089.0,1369.0,4435
930,6,5,2,0,6,0,0,1048.0,2.0,0.0,0,2.0,0,0,0,1048,1,0,20,0,2,1.0,10152,0,20,1048,3,0,1.0,1927,1956.0,1956,1956,0,462.0,1.0,286.0,586.0,-1.0,1.4709800190294957,72.0,5,0,0,1,120.0,192,2.0,0,2007,1098304,103063104,25,3825936,3825936,343396.0,5184.0,0
931,9,4,2,0,4,0,0,936.0,2.0,0.0,0,2.0,0,0,0,936,1,0,0,16,2,1.0,10295,0,20,936,2,0,1.0,1036,1969.0,1969,1969,0,684.0,2.0,288.0,252.0,0.0,1.4709800190294957,68.0,6,0,0,1,72.0,0,1.0,0,2008,876096,105987025,16,3876961,3876961,63504.0,4624.0,0
932,10,5,2,0,6,0,0,931.0,2.0,108.0,0,2.0,0,0,0,1283,1,0,0,0,2,2.0,7763,0,20,1283,3,0,1.0,1237,1980.0,1962,1980,0,319.0,1.0,506.0,504.0,-1.0,1.4709800190294957,70.0,7,0,1,1,0.0,0,2.0,0,2008,1646089,60264169,25,3849444,3920400,254016.0,4900.0,0
933,7,4,2,1,7,468,0,0.0,2.0,0.0,0,2.0,0,0,1,1588,1,0,59,0,1,2.0,17120,0,50,1120,4,0,1.0100200400801602,1375,1991.0,1959,1959,0,0.0,1.5861723446893787,680.0,0.0,-0.32363271450075265,2.0,80.0,4,0,0,1,0.0,0,2.0,0,2008,2521744,293094400,16,3837681,3837681,0.0,6400.0,0
934,10,10,3,1,8,0,1,1742.0,2.0,0.0,0,2.0,2,2,0,2042,1,0,52,240,0,3.0,13870,0,20,2042,3,0,1.0,1643,2007.0,2006,2007,0,590.0,3.0,724.0,1152.0,2.0,2.0,81.0,5,0,0,3,250.0,174,3.0,0,2007,4169764,192376900,100,4024036,4028049,1327104.0,6561.0,13870
935,12,8,2,1,8,1323,1,1165.0,2.0,0.0,0,2.0,0,1,0,2526,1,0,78,309,2,3.0,10120,0,60,1203,4,0,1.0,2453,1994.0,1994,1994,0,425.0,2.0,844.0,740.0,-1.0,1.0,92.0,5,0,0,3,391.0,0,3.5,0,2006,6380676,102414400,64,3976036,3976036,547600.0,8464.0,10120
936,3,7,2,1,7,885,1,988.0,2.0,0.0,0,2.0,0,1,0,1873,1,0,123,202,2,2.0,10820,0,60,988,3,0,1.0,2129,1999.0,1999,1999,0,646.0,2.0,597.0,342.0,2.0,1.0,47.0,5,0,0,3,0.0,0,2.5,0,2007,3508129,117072400,49,3996001,3996001,116964.0,2209.0,10820
937,6,6,2,0,7,476,0,780.0,2.0,0.0,0,2.0,0,0,0,1416,1,0,24,0,2,2.0,9600,0,50,940,3,0,1.0,2640,1956.0,1900,2004,0,399.0,1.0,400.0,381.0,-1.0,1.4709800190294957,60.0,8,0,0,3,0.0,0,1.5,0,2006,2005056,92160000,36,3610000,4016016,145161.0,3600.0,0
938,1,6,2,1,7,711,1,953.0,2.0,0.0,0,2.0,0,0,0,1664,1,0,40,100,2,2.0,8121,0,60,953,3,0,1.0,2437,2000.0,2000,2000,0,953.0,2.0,460.0,0.0,-1.0,1.0,69.05520046484602,5,0,0,3,0.0,0,2.5,0,2006,2768896,65950641,36,4000000,4000000,0.0,4768.620711240071,8121
939,12,7,2,0,6,0,1,1428.0,2.0,0.0,0,2.0,0,1,0,1428,1,0,120,0,2,2.0,11639,0,20,1428,3,0,1.0,1123,2007.0,2007,2008,0,1428.0,2.0,480.0,0.0,-1.0,1.4709800190294957,95.0,5,0,0,3,99.69590931493346,0,2.0,0,2008,2039184,135466321,49,4028049,4032064,0.0,9025.0,11639
940,3,9,2,1,6,0,1,1792.0,2.0,0.0,0,2.0,0,2,0,1792,1,0,49,204,2,3.0,13758,0,20,1792,2,0,1.0,2398,2005.0,2005,2006,0,560.0,3.0,925.0,1232.0,2.0,2.0,121.0,5,0,0,3,430.0,0,3.0,0,2006,3211264,189282564,81,4020025,4024036,1517824.0,14641.0,13758
941,6,6,2,1,9,1721,1,1077.0,2.0,0.0,0,2.0,0,1,0,2814,1,0,32,48,2,2.0,9771,0,60,1093,4,0,1.0,1420,1995.0,1995,2002,0,298.0,2.0,614.0,779.0,-1.0,1.0,69.05520046484602,5,0,0,3,190.0,216,3.0,0,2008,7918596,95472441,36,3980025,4008004,606841.0,4768.620711240071,9771
942,9,5,2,0,4,0,0,610.0,1.9566339700567887,0.0,0,1.9385647909137842,0,0,0,819,1,0,0,0,2,0.0,9000,0,30,819,2,0,1.0,2693,1978.7077955601446,1919,1950,0,610.0,1.0,0.0,0.0,-1.0,1.4709800190294957,50.0,4,0,0,3,0.0,0,1.0,0,2006,670761,81000000,25,3682561,3802500,0.0,2500.0,0
943,5,3,2,0,8,536,0,536.0,1.9566339700567887,0.0,204,1.9385647909137842,0,-1,0,1344,2,0,0,42,2,0.0,10320,0,190,808,3,0,0.0,1370,1978.7077955601446,1915,1950,0,536.0,1.0,0.0,0.0,-1.0,1.4709800190294957,60.0,3,0,-1,3,0.0,0,2.0,0,2008,1806336,106502400,9,3667225,3802500,0.0,3600.0,0
944,8,6,2,1,7,741,0,689.0,2.0,0.0,0,2.0,0,0,0,2119,1,0,104,0,2,2.0,10448,0,80,1378,3,0,1.0,392,1972.0,1972,1972,0,689.0,1.0,583.0,0.0,-1.0,1.0,69.05520046484602,6,0,0,1,333.0,0,2.5,0,2009,4490161,109160704,36,3888784,3888784,0.0,4768.620711240071,0
945,1,5,2,0,6,213,0,672.0,2.0,41.0,0,2.0,0,0,0,1285,1,0,0,0,2,1.0,8635,0,50,1072,2,0,1.0,1351,1948.0,1948,2001,0,295.0,1.0,240.0,336.0,-1.0,1.4709800190294957,50.0,5,0,0,1,0.0,0,2.0,0,2008,1651225,74563225,25,3794704,4004001,112896.0,2500.0,0
946,6,7,2,2,4,0,1,1433.0,4.0,0.0,0,4.0,0,1,0,1433,1,0,278,0,2,2.0,11980,0,20,1433,1,0,1.0,246,1987.0,1987,1987,0,0.0,2.0,528.0,1433.0,2.0,1.0,83.0,5,0,0,3,177.0,266,2.5,0,2010,2053489,143520400,49,3948169,3948169,2053489.0,6889.0,11980
947,9,8,2,1,5,636,1,1496.0,2.0,0.0,0,4.0,0,1,0,2132,1,0,40,349,2,2.0,12327,0,50,1496,1,0,1.0,802,1983.0,1983,2009,0,55.0,2.0,612.0,1441.0,2.0,2.0,79.0,8,0,0,3,0.0,0,2.5,0,2009,4545424,151954929,64,3932289,4036081,2076481.0,6241.0,12327
948,5,6,3,1,5,0,0,1019.0,2.0,0.0,0,2.0,0,0,0,1357,1,0,0,0,2,1.0,11512,0,80,1357,2,0,1.0,1404,1959.0,1959,2006,0,300.0,1.0,312.0,719.0,1.0,2.0,124.0,7,0,0,2,84.0,163,2.0,0,2008,1841449,132526144,36,3837681,4024036,516961.0,15376.0,0
949,6,7,2,1,7,0,1,2158.0,2.0,177.0,0,2.0,0,1,0,2196,1,0,70,84,2,3.0,14684,0,20,2196,3,0,1.0,803,1990.0,1990,1991,0,1496.0,2.0,701.0,485.0,0.0,1.0,90.0,7,0,0,2,234.0,0,2.0,0,2009,4822416,215619856,49,3960100,3964081,235225.0,8100.0,14684
950,6,5,2,1,4,688,0,264.0,2.0,0.0,0,2.0,0,0,0,1304,1,0,24,141,2,1.0,2665,0,160,616,3,0,1.0,1595,1976.0,1976,1976,0,264.0,2.0,336.0,0.0,0.0,2.0,69.05520046484602,6,0,0,1,0.0,0,1.5,0,2008,1700416,7102225,25,3904576,3904576,0.0,4768.620711240071,0
951,12,8,2,0,8,1215,0,684.0,1.9566339700567887,0.0,20,1.9385647909137842,0,0,0,2358,1,205,54,0,2,0.0,5250,0,70,938,4,0,0.0,1319,1978.7077955601446,1872,1987,0,425.0,1.0,0.0,259.0,-1.0,1.4709800190294957,50.0,5,0,1,0,0.0,0,2.0,0,2008,5560164,27562500,64,3504384,3948169,67081.0,2500.0,0
952,8,8,2,1,6,0,1,279.0,4.0,0.0,169,4.0,0,1,0,2726,1,0,64,216,2,2.0,18044,0,20,2726,2,0,1.0,2231,1986.0,1986,1986,0,279.0,2.0,691.0,0.0,-1.0,2.0,70.0,5,4,0,2,0.0,0,2.5,228,2007,7431076,325585936,64,3944196,3944196,0.0,4900.0,18044
953,4,7,2,0,8,858,1,939.0,2.0,0.0,0,2.0,0,1,0,1797,1,0,53,144,2,2.0,9245,0,60,939,3,0,1.0,2162,2006.0,2006,2006,0,939.0,2.0,639.0,0.0,1.0,1.4709800190294957,79.0,5,0,0,3,0.0,0,2.5,0,2007,3229209,85470025,49,4024036,4024036,0.0,6241.0,9245
954,6,5,2,0,5,0,0,0.0,2.0,0.0,0,2.0,0,0,0,1040,1,0,0,0,2,2.0,7200,0,20,1040,2,0,1.0100200400801602,2622,1950.0,1950,1950,0,0.0,1.5861723446893787,625.0,0.0,-0.32363271450075265,1.4709800190294957,60.0,7,0,0,1,0.0,0,1.0,0,2006,1081600,51840000,25,3802500,3802500,0.0,3600.0,0
955,4,5,2,0,5,0,0,789.0,2.0,169.0,0,2.0,0,0,0,789,1,0,0,0,2,1.0,6000,0,20,789,2,0,1.0,1300,1948.0,1948,1950,0,516.0,1.0,250.0,104.0,-1.0,1.4709800190294957,50.0,5,0,0,3,0.0,0,1.0,0,2008,622521,36000000,25,3794704,3802500,10816.0,2500.0,0
956,5,7,2,1,5,0,1,1143.0,2.0,0.0,0,2.0,0,1,0,1143,1,0,191,0,2,2.0,3628,0,120,1143,1,0,1.0,2505,2004.0,2004,2004,0,1143.0,2.0,588.0,0.0,-1.0,2.0,34.0,5,0,0,3,0.0,0,1.5,0,2006,1306449,13162384,49,4016016,4016016,0.0,1156.0,3628
957,8,6,2,1,7,0,0,1489.0,2.0,0.0,0,2.0,1,0,0,1489,1,0,0,0,1,2.0,9156,0,20,1489,3,0,1.0,582,1968.0,1968,1968,0,1489.0,1.0,462.0,0.0,-1.0,2.0,69.05520046484602,7,0,0,2,0.0,0,2.0,0,2009,2217121,83832336,36,3873024,3873024,0.0,4768.620711240071,0
958,12,8,2,2,7,848,1,1004.0,2.0,0.0,0,2.0,0,1,0,1852,1,0,106,224,2,3.0,9066,0,60,1004,3,0,1.0,1458,1999.0,1999,2000,0,336.0,2.0,660.0,668.0,0.0,1.0,73.0,5,0,0,3,320.0,0,2.5,0,2008,3429904,82192356,64,3996001,4000000,446224.0,5329.0,9066
959,5,4,2,0,5,0,0,960.0,1.9566339700567887,0.0,0,1.9385647909137842,0,0,0,960,1,0,0,0,2,0.0,6410,0,20,960,3,0,1.0,281,1978.7077955601446,1958,1958,0,960.0,1.0,0.0,0.0,-1.0,1.4709800190294957,64.0,5,0,0,3,0.0,0,1.0,0,2010,921600,41088100,16,3833764,3833764,0.0,4096.0,0
961,4,5,2,0,5,0,0,768.0,2.0,0.0,0,2.0,0,0,0,768,1,0,0,104,2,2.0,7244,0,85,768,2,0,1.0,2298,1987.0,1970,1970,0,149.0,2.0,624.0,619.0,1.0,1.4709800190294957,54.0,7,0,1,3,0.0,0,2.0,0,2007,589824,52475536,25,3880900,3880900,383161.0,2916.0,0
962,5,6,2,1,6,0,0,1124.0,2.0,0.0,180,2.0,0,0,0,1124,1,0,211,0,2,1.0,10152,0,20,1124,3,0,1.0,2580,1956.0,1956,1994,0,210.0,1.0,353.0,914.0,1.0,1.0,72.0,6,0,0,3,0.0,142,2.0,0,2006,1263376,103063104,36,3825936,3976036,835396.0,5184.0,0
963,6,6,2,0,4,612,1,612.0,2.0,0.0,0,2.0,0,1,0,1224,1,0,234,0,2,2.0,3000,0,160,612,2,0,1.0,568,2009.0,2009,2009,0,318.0,2.0,528.0,294.0,1.0,1.4709800190294957,30.0,5,0,0,3,76.0,0,2.5,0,2009,1498176,9000000,36,4036081,4036081,86436.0,900.0,3000
964,6,6,2,0,6,0,1,1100.0,1.9566339700567887,0.0,0,1.9385647909137842,0,0,0,1100,1,0,136,0,2,0.0,7500,0,20,1100,3,0,1.0,1807,1978.7077955601446,2006,2007,0,1100.0,2.0,0.0,0.0,-1.0,1.4709800190294957,63.0,5,0,0,3,0.0,0,1.5,0,2007,1210000,56250000,36,4024036,4028049,0.0,3969.0,7500
965,1,6,2,1,6,537,0,782.0,2.0,0.0,150,2.0,0,0,1,1556,1,0,0,0,1,2.0,17360,0,50,1019,3,0,1.0,129,1949.0,1949,1950,0,482.0,1.0,470.0,300.0,-1.0,2.0,120.0,6,0,1,1,340.0,0,2.0,0,2010,2421136,301369600,36,3798601,3802500,90000.0,14400.0,0
966,9,6,2,1,6,0,0,1244.0,2.0,0.0,0,2.0,0,0,0,1356,1,0,0,1424,2,2.0,15957,0,80,1356,3,0,1.0,2294,1977.0,1977,1977,0,96.0,2.0,528.0,1148.0,2.0,1.0,69.05520046484602,6,0,0,1,0.0,0,4.0,0,2007,1838736,254625849,36,3908529,3908529,1317904.0,4768.620711240071,0
967,5,6,2,1,6,0,0,1262.0,2.0,0.0,0,2.0,0,0,1,1262,1,0,0,298,1,2.0,9600,0,20,1262,3,0,1.0,1860,1976.0,1976,1976,0,284.0,2.0,460.0,978.0,2.0,1.0,80.0,8,0,0,3,0.0,0,2.5,0,2007,1592644,92160000,36,3904576,3904576,956484.0,6400.0,0
968,4,7,2,1,6,834,1,799.0,2.0,344.0,0,2.0,1,1,0,1661,1,0,61,158,1,2.0,10667,0,60,827,3,0,1.0,839,1996.0,1996,1996,0,70.0,2.0,550.0,385.0,1.0,1.0,43.0,6,0,0,3,0.0,0,3.5,0,2009,2758921,113784889,49,3984016,3984016,148225.0,1849.0,10667
969,7,7,2,1,8,912,0,945.0,2.0,0.0,0,2.0,1,0,0,1857,1,0,105,400,1,2.0,10530,0,60,945,4,0,1.0,2349,1978.0,1978,1978,0,945.0,1.0,482.0,0.0,-1.0,1.0,81.0,5,0,0,1,68.0,0,2.5,0,2006,3448449,110880900,49,3912484,3912484,0.0,6561.0,0
970,4,3,2,0,4,0,0,666.0,1.9566339700567887,0.0,0,1.9385647909137842,0,-1,0,666,1,0,52,0,2,0.0,5000,0,20,666,2,0,0.0,1903,1978.7077955601446,1946,1950,0,367.0,0.0,0.0,299.0,-1.0,1.4709800190294957,50.0,3,0,-1,0,0.0,0,1.5,0,2007,443556,25000000,9,3786916,3802500,89401.0,2500.0,0
971,5,6,2,1,8,864,0,1117.0,2.0,0.0,0,2.0,0,0,0,1981,1,0,104,336,2,2.0,17082,0,60,1117,4,0,1.0,234,1978.0,1978,1992,0,153.0,2.0,522.0,964.0,1.0,1.0,69.05520046484602,5,0,0,3,288.0,0,3.5,0,2010,3924361,291794724,36,3912484,3968064,929296.0,4768.620711240071,0
972,7,5,2,1,7,450,0,901.0,2.0,105.0,43,2.0,0,0,0,1351,1,0,0,0,2,2.0,16287,0,50,901,3,0,1.0,2172,1975.0,1925,1950,0,666.0,1.0,576.0,130.0,-1.0,2.0,74.0,6,0,1,1,0.0,100,2.0,0,2007,1825201,265266369,25,3705625,3802500,16900.0,5476.0,0
973,7,5,2,1,6,0,0,1005.0,2.0,0.0,0,2.0,0,0,0,1005,1,0,0,0,2,1.0,11050,0,20,1005,2,0,1.0,2588,1956.0,1956,1956,0,517.0,1.0,319.0,488.0,-1.0,1.0,65.0,5,0,0,3,0.0,288,1.0,0,2006,1010025,122102500,25,3825936,3825936,238144.0,4225.0,0
974,6,6,2,2,8,1208,0,1510.0,2.0,0.0,0,0.0,0,1,0,2792,1,0,547,0,2,2.0,10440,1150,50,1584,5,0,1.0,1289,1920.0,1920,1950,0,1017.0,2.0,520.0,493.0,-1.0,1.0,60.0,7,0,1,3,0.0,480,2.0,0,2008,7795264,108993600,36,3686400,3802500,243049.0,3600.0,0
975,5,5,2,1,6,550,0,550.0,2.0,0.0,0,2.0,0,0,0,1475,1,0,26,92,2,1.0,2665,0,160,925,4,0,1.0,1596,1976.0,1976,1976,0,232.0,2.0,336.0,318.0,-1.0,1.0,41.0,7,0,0,1,0.0,0,2.0,0,2008,2175625,7102225,25,3904576,3904576,101124.0,1681.0,0
976,5,8,2,1,8,0,1,1978.0,2.0,0.0,0,2.0,0,1,0,1978,1,0,25,188,2,3.0,10389,0,20,1978,3,0,1.0,264,2003.0,2003,2003,0,296.0,2.0,850.0,1682.0,-1.0,2.0,80.0,5,0,0,3,320.0,0,3.5,0,2010,3912484,107931321,64,4012009,4012009,2829124.0,6400.0,10389
977,7,8,2,1,6,0,1,1598.0,2.0,0.0,0,2.0,0,1,0,1606,1,0,60,230,2,3.0,9658,0,20,1606,3,0,1.0,451,2006.0,2006,2006,0,1598.0,2.0,871.0,0.0,-1.0,2.0,70.0,5,0,0,2,383.0,0,2.0,0,2009,2579236,93276964,64,4024036,4024036,0.0,4900.0,9658
978,8,6,2,0,5,0,1,1158.0,1.9566339700567887,0.0,0,1.9385647909137842,0,0,0,1158,1,0,50,0,2,0.0,7500,0,20,1158,3,0,1.0,536,1978.7077955601446,2004,2004,0,1158.0,2.0,0.0,0.0,-1.0,1.4709800190294957,63.0,5,0,0,3,0.0,0,1.5,0,2009,1340964,56250000,36,4016016,4016016,0.0,3969.0,7500
979,2,8,3,1,8,0,1,1822.0,2.0,0.0,0,2.0,0,1,0,1822,1,0,119,0,2,3.0,14122,0,20,1822,3,0,1.0,43,2005.0,2005,2006,0,1794.0,3.0,678.0,28.0,-1.0,2.0,79.0,5,0,0,3,240.0,0,2.0,0,2010,3319684,199430884,64,4020025,4024036,784.0,6241.0,14122
980,10,6,2,2,7,0,0,1809.0,2.0,869.0,192,2.0,0,0,0,2259,1,0,120,166,2,2.0,21000,0,20,2259,3,0,1.0,2223,1953.0,1953,1953,0,905.0,2.0,450.0,35.0,0.0,2.0,69.05520046484602,5,0,1,1,184.0,0,3.0,0,2007,5103081,441000000,36,3814209,3814209,1225.0,4768.620711240071,0
981,5,6,2,1,6,720,0,1065.0,2.0,0.0,0,2.0,0,0,0,1635,1,0,38,0,2,2.0,8737,0,50,915,3,0,1.0,2009,1950.0,1923,1950,144,765.0,2.0,440.0,300.0,-1.0,2.0,70.0,7,0,0,3,0.0,0,1.5,0,2007,2673225,76335169,36,3697929,3802500,90000.0,4900.0,0
982,8,5,2,0,5,0,0,1002.0,2.0,0.0,0,2.0,0,0,0,1002,1,0,0,0,2,2.0,8750,0,20,1002,3,0,1.0,394,1973.0,1970,1970,0,174.0,1.0,902.0,828.0,-1.0,1.4709800190294957,69.05520046484602,6,0,0,1,76.0,0,2.0,0,2009,1004004,76562500,25,3880900,3880900,685584.0,4768.620711240071,0
983,3,6,2,1,6,796,1,616.0,2.0,0.0,0,2.0,0,0,0,1412,1,0,36,0,2,2.0,8499,0,60,616,3,0,1.0,1738,2007.0,2006,2007,0,616.0,2.0,432.0,0.0,-1.0,2.0,73.0,5,0,0,3,0.0,0,2.5,0,2007,1993744,72233001,36,4024036,4028049,0.0,5329.0,8499
984,11,5,2,0,10,0,0,1728.0,2.0,0.0,0,2.0,0,0,0,1728,2,0,0,0,2,2.0,11072,0,90,1728,6,0,1.0,1196,1987.0,1965,1965,0,1728.0,1.0,576.0,0.0,-1.0,1.4709800190294957,72.0,5,0,0,1,0.0,0,2.0,0,2008,2985984,122589184,25,3861225,3861225,0.0,5184.0,0
985,5,7,2,1,6,0,1,1282.0,2.0,0.0,0,2.0,0,1,0,1290,1,0,0,168,2,2.0,6762,0,20,1290,2,0,1.0,828,2007.0,2007,2007,0,380.0,2.0,662.0,902.0,1.0,2.0,64.0,5,0,0,3,0.0,0,3.0,0,2009,1664100,45724644,49,4028049,4028049,813604.0,4096.0,6762
986,8,10,3,2,7,0,1,1994.0,2.0,0.0,0,2.0,0,2,0,2046,1,0,65,188,2,3.0,15431,0,20,2046,2,0,1.0,1694,2005.0,2005,2006,0,564.0,3.0,878.0,1430.0,2.0,2.0,105.0,5,0,0,3,400.0,175,3.5,0,2007,4186116,238115761,100,4020025,4024036,2044900.0,11025.0,15431
